horse_num,oriental_1,oriental_2,oriental_3,oriental_sum,apple_1,apple_2,apple_3,apple_sum,pro_1,pro_2,pro_3,pro_sum,total_1,total_2,total_3,total_sum,w_h_odd,s_b_odd,result,file_name,sheet_name,W.H. FixOdd 60,S.B.Fix Odd 60
6,0.0,11.0,8.0,19.0,2.0,6.0,4.0,12.0,5.0,3.0,3.0,11.0,7.0,20.0,15.0,42.0,4.8,4.8,0.0,M2019-11-06D,Race(2),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,M2019-11-06D,Race(2),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,81.0,81.0,0.0,M2019-11-06D,Race(2),,
9,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,7.0,10.0,10.0,0.0,M2019-11-06D,Race(2),,
10,0.0,0.0,2.0,2.0,1.0,8.0,0.0,9.0,1.0,2.0,0.0,3.0,2.0,10.0,2.0,14.0,13.0,13.0,2.0,M2019-11-06D,Race(2),,
11,2.0,3.0,3.0,8.0,1.0,0.0,5.0,6.0,3.0,1.0,8.0,12.0,6.0,4.0,16.0,26.0,14.0,14.0,1.0,M2019-11-06D,Race(2),,
1,16.0,4.0,2.0,22.0,13.0,7.0,2.0,22.0,7.0,13.0,1.0,21.0,36.0,24.0,5.0,65.0,3.0,3.0,0.0,M2019-11-06D,Race(2),,
10,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,1.0,3.0,5.0,1.0,2.0,11.0,14.0,17.0,17.0,0.0,M2019-11-06D,Race(3),,
1,9.0,11.0,3.0,23.0,4.0,6.0,6.0,16.0,2.0,6.0,4.0,12.0,15.0,23.0,13.0,51.0,3.7,3.7,1.0,M2019-11-06D,Race(3),,
4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,5.0,31.0,31.0,0.0,M2019-11-06D,Race(3),,
12,3.0,0.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,2.0,3.0,10.0,0.0,13.0,12.0,12.0,0.0,M2019-11-06D,Race(3),,
11,3.0,5.0,9.0,17.0,0.0,1.0,3.0,4.0,0.0,0.0,6.0,6.0,3.0,6.0,18.0,27.0,4.8,4.8,2.0,M2019-11-06D,Race(3),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,M2019-11-06D,Race(3),,
8,0.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0,6.0,0.0,4.0,7.0,11.0,14.0,14.0,0.0,M2019-11-06D,Race(3),,
9,13.0,7.0,7.0,27.0,10.0,8.0,2.0,20.0,11.0,9.0,0.0,20.0,34.0,24.0,9.0,67.0,3.5,3.5,3.0,M2019-11-06D,Race(3),,
7,0.0,7.0,9.0,16.0,9.0,1.0,1.0,11.0,1.0,3.0,2.0,6.0,10.0,11.0,12.0,33.0,6.5,6.5,0.0,M2019-11-06D,Race(3),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0,M2019-11-06D,Race(3),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(3),,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,M2019-11-06D,Race(3),,
3,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,6.0,17.0,17.0,0.0,M2019-11-06D,Race(4),,
2,3.0,3.0,2.0,8.0,2.0,2.0,2.0,6.0,5.0,1.0,1.0,7.0,10.0,6.0,5.0,21.0,12.0,12.0,0.0,M2019-11-06D,Race(4),,
9,3.0,5.0,7.0,15.0,0.0,0.0,6.0,6.0,0.0,6.0,1.0,7.0,3.0,11.0,14.0,28.0,6.0,6.0,0.0,M2019-11-06D,Race(4),,
4,2.0,9.0,5.0,16.0,10.0,4.0,3.0,17.0,9.0,2.0,2.0,13.0,21.0,15.0,10.0,46.0,4.2,4.2,2.0,M2019-11-06D,Race(4),,
6,0.0,0.0,0.0,0.0,8.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,9.0,2.0,2.0,13.0,26.0,26.0,0.0,M2019-11-06D,Race(4),,
7,0.0,4.0,0.0,4.0,0.0,4.0,4.0,8.0,1.0,0.0,6.0,7.0,1.0,8.0,10.0,19.0,11.0,11.0,3.0,M2019-11-06D,Race(4),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(4),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,M2019-11-06D,Race(4),,
11,8.0,0.0,3.0,11.0,1.0,3.0,3.0,7.0,2.0,3.0,3.0,8.0,11.0,6.0,9.0,26.0,8.0,8.0,0.0,M2019-11-06D,Race(4),,
12,0.0,0.0,2.0,2.0,0.0,8.0,1.0,9.0,0.0,2.0,3.0,5.0,0.0,10.0,6.0,16.0,13.0,13.0,0.0,M2019-11-06D,Race(4),,
5,10.0,7.0,8.0,25.0,4.0,5.0,8.0,17.0,3.0,8.0,5.0,16.0,17.0,20.0,21.0,58.0,5.0,5.0,1.0,M2019-11-06D,Race(4),,
1,2.0,2.0,0.0,4.0,5.0,3.0,2.0,10.0,5.0,3.0,3.0,11.0,12.0,8.0,5.0,25.0,5.5,5.5,0.0,M2019-11-06D,Race(4),,
1,2.0,6.0,5.0,13.0,3.0,5.0,5.0,13.0,5.0,3.0,4.0,12.0,10.0,14.0,14.0,38.0,5.0,5.0,0.0,M2019-11-06D,Race(5),,
2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0,6.0,16.0,16.0,0.0,M2019-11-06D,Race(5),,
3,0.0,2.0,2.0,4.0,0.0,8.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,14.0,15.0,15.0,0.0,M2019-11-06D,Race(5),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(5),,
4,3.0,0.0,0.0,3.0,0.0,1.0,8.0,9.0,0.0,3.0,2.0,5.0,3.0,4.0,10.0,17.0,12.0,12.0,0.0,M2019-11-06D,Race(5),,
6,6.0,2.0,9.0,17.0,2.0,2.0,3.0,7.0,2.0,3.0,7.0,12.0,10.0,7.0,19.0,36.0,10.0,10.0,0.0,M2019-11-06D,Race(5),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(5),,
7,0.0,0.0,4.0,4.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,3.0,1.0,5.0,6.0,12.0,9.0,9.0,0.0,M2019-11-06D,Race(5),,
9,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,7.0,17.0,17.0,3.0,M2019-11-06D,Race(5),,
10,16.0,6.0,2.0,24.0,13.0,7.0,1.0,21.0,12.0,9.0,3.0,24.0,41.0,22.0,6.0,69.0,3.2,3.2,1.0,M2019-11-06D,Race(5),,
11,0.0,8.0,0.0,8.0,8.0,1.0,7.0,16.0,2.0,2.0,5.0,9.0,10.0,11.0,12.0,33.0,8.0,8.0,0.0,M2019-11-06D,Race(5),,
12,3.0,6.0,5.0,14.0,2.0,1.0,3.0,6.0,1.0,1.0,4.0,6.0,6.0,8.0,12.0,26.0,7.5,7.5,2.0,M2019-11-06D,Race(5),,
8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,51.0,51.0,0.0,M2019-11-06D,Race(6),,
1,3.0,15.0,8.0,26.0,12.0,2.0,6.0,20.0,14.0,0.0,5.0,19.0,29.0,17.0,19.0,65.0,2.7,2.7,2.0,M2019-11-06D,Race(6),,
3,5.0,3.0,5.0,13.0,3.0,8.0,6.0,17.0,4.0,7.0,5.0,16.0,12.0,18.0,16.0,46.0,5.5,5.5,0.0,M2019-11-06D,Race(6),,
4,3.0,5.0,3.0,11.0,0.0,4.0,4.0,8.0,0.0,6.0,5.0,11.0,3.0,15.0,12.0,30.0,7.0,7.0,0.0,M2019-11-06D,Race(6),,
5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,34.0,34.0,0.0,M2019-11-06D,Race(6),,
6,2.0,2.0,3.0,7.0,0.0,3.0,9.0,12.0,2.0,2.0,4.0,8.0,4.0,7.0,16.0,27.0,12.0,12.0,3.0,M2019-11-06D,Race(6),,
9,8.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,8.0,3.0,5.0,16.0,7.0,7.0,0.0,M2019-11-06D,Race(6),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(6),,
11,4.0,3.0,0.0,7.0,9.0,4.0,2.0,15.0,4.0,6.0,5.0,15.0,17.0,13.0,7.0,37.0,7.5,7.5,0.0,M2019-11-06D,Race(6),,
12,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,51.0,81.0,1.0,M2019-11-06D,Race(6),,
2,5.0,0.0,4.0,9.0,6.0,1.0,3.0,10.0,2.0,2.0,0.0,4.0,13.0,3.0,7.0,23.0,8.0,8.0,0.0,M2019-11-06D,Race(6),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2019-11-06D,Race(6),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,26.0,0.0,M2019-11-06D,Race(7),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-11-06D,Race(7),,
3,21.0,7.0,0.0,28.0,15.0,4.0,2.0,21.0,21.0,4.0,0.0,25.0,57.0,15.0,2.0,74.0,1.7,1.7,1.0,M2019-11-06D,Race(7),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(7),,
1,0.0,10.0,8.0,18.0,4.0,8.0,5.0,17.0,2.0,11.0,3.0,16.0,6.0,29.0,16.0,51.0,5.0,5.0,0.0,M2019-11-06D,Race(7),,
2,2.0,9.0,5.0,16.0,8.0,2.0,5.0,15.0,2.0,5.0,4.0,11.0,12.0,16.0,14.0,42.0,10.0,10.0,0.0,M2019-11-06D,Race(7),,
7,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,21.0,21.0,0.0,M2019-11-06D,Race(7),,
6,0.0,2.0,11.0,13.0,0.0,5.0,9.0,14.0,0.0,2.0,13.0,15.0,0.0,9.0,33.0,42.0,8.0,8.0,0.0,M2019-11-06D,Race(7),,
10,2.0,0.0,2.0,4.0,2.0,1.0,8.0,11.0,0.0,0.0,2.0,2.0,4.0,1.0,12.0,17.0,16.0,16.0,3.0,M2019-11-06D,Race(7),,
4,5.0,0.0,4.0,9.0,0.0,10.0,1.0,11.0,0.0,3.0,2.0,5.0,5.0,13.0,7.0,25.0,9.0,9.0,2.0,M2019-11-06D,Race(7),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,M2019-11-06D,Race(8),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-06D,Race(8),,
2,0.0,15.0,9.0,24.0,16.0,5.0,8.0,29.0,17.0,3.0,5.0,25.0,33.0,23.0,22.0,78.0,2.6,2.6,0.0,M2019-11-06D,Race(8),,
3,3.0,0.0,6.0,9.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,5.0,3.0,2.0,12.0,17.0,10.0,10.0,0.0,M2019-11-06D,Race(8),,
4,2.0,3.0,3.0,8.0,4.0,12.0,4.0,20.0,4.0,13.0,6.0,23.0,10.0,28.0,13.0,51.0,6.0,6.0,0.0,M2019-11-06D,Race(8),,
5,5.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,10.0,15.0,15.0,0.0,M2019-11-06D,Race(8),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,M2019-11-06D,Race(8),,
7,2.0,7.0,9.0,18.0,0.0,8.0,0.0,8.0,1.0,1.0,2.0,4.0,3.0,16.0,11.0,30.0,6.5,6.5,0.0,M2019-11-06D,Race(8),,
8,15.0,5.0,3.0,23.0,10.0,4.0,13.0,27.0,4.0,7.0,8.0,19.0,29.0,16.0,24.0,69.0,4.6,4.6,1.0,M2019-11-06D,Race(8),,
9,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,26.0,26.0,3.0,M2019-11-06D,Race(8),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,2.0,M2019-11-06D,Race(8),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-11-06D,Race(8),,
12,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,51.0,0.0,M2019-11-06D,Race(9),,
3,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,10.0,7.5,7.5,0.0,M2019-11-06D,Race(9),,
4,6.0,10.0,4.0,20.0,9.0,6.0,4.0,19.0,5.0,7.0,2.0,14.0,20.0,23.0,10.0,53.0,8.5,8.5,3.0,M2019-11-06D,Race(9),,
5,4.0,0.0,0.0,4.0,3.0,1.0,8.0,12.0,3.0,0.0,0.0,3.0,10.0,1.0,8.0,19.0,26.0,26.0,0.0,M2019-11-06D,Race(9),,
6,3.0,0.0,5.0,8.0,0.0,8.0,6.0,14.0,1.0,2.0,9.0,12.0,4.0,10.0,20.0,34.0,6.0,6.0,0.0,M2019-11-06D,Race(9),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,31.0,31.0,0.0,M2019-11-06D,Race(9),,
8,3.0,6.0,3.0,12.0,0.0,3.0,2.0,5.0,1.0,2.0,6.0,9.0,4.0,11.0,11.0,26.0,7.0,7.0,0.0,M2019-11-06D,Race(9),,
9,2.0,0.0,3.0,5.0,8.0,2.0,3.0,13.0,3.0,2.0,3.0,8.0,13.0,4.0,9.0,26.0,12.0,12.0,0.0,M2019-11-06D,Race(9),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-11-06D,Race(9),,
11,8.0,7.0,8.0,23.0,6.0,7.0,3.0,16.0,10.0,8.0,1.0,19.0,24.0,22.0,12.0,58.0,3.2,3.2,1.0,M2019-11-06D,Race(9),,
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,4.0,31.0,31.0,0.0,M2019-11-06D,Race(9),,
1,0.0,5.0,2.0,7.0,4.0,2.0,4.0,10.0,2.0,1.0,4.0,7.0,6.0,8.0,10.0,24.0,5.5,5.5,2.0,M2019-11-06D,Race(9),,
6,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,6.0,7.0,0.0,2.0,10.0,12.0,10.0,10.0,3.0,M2019-11-09D,Race(1),,
5,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,7.0,16.0,16.0,0.0,M2019-11-09D,Race(1),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-11-09D,Race(1),,
11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,17.0,0.0,M2019-11-09D,Race(1),,
12,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,7.0,17.0,17.0,0.0,M2019-11-09D,Race(1),,
13,14.0,3.0,6.0,23.0,9.0,5.0,11.0,25.0,9.0,4.0,3.0,16.0,32.0,12.0,20.0,64.0,2.8,2.8,0.0,M2019-11-09D,Race(1),,
9,5.0,11.0,3.0,19.0,19.0,7.0,4.0,30.0,12.0,4.0,6.0,22.0,36.0,22.0,13.0,71.0,3.7,3.7,1.0,M2019-11-09D,Race(1),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,M2019-11-09D,Race(1),,
1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,51.0,51.0,0.0,M2019-11-09D,Race(1),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,71.0,67.0,0.0,M2019-11-09D,Race(1),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-11-09D,Race(1),,
4,2.0,9.0,9.0,20.0,1.0,1.0,3.0,5.0,2.0,4.0,6.0,12.0,5.0,14.0,18.0,37.0,5.5,6.0,0.0,M2019-11-09D,Race(1),,
8,0.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,5.0,0.0,7.0,4.0,11.0,61.0,61.0,0.0,M2019-11-09D,Race(1),,
10,4.0,3.0,6.0,13.0,0.0,14.0,8.0,22.0,0.0,4.0,2.0,6.0,4.0,21.0,16.0,41.0,8.5,8.5,2.0,M2019-11-09D,Race(1),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,17.0,17.0,0.0,M2019-11-09D,Race(10),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-09D,Race(10),,
3,3.0,12.0,5.0,20.0,19.0,6.0,2.0,27.0,13.0,8.0,2.0,23.0,35.0,26.0,9.0,70.0,3.7,3.7,3.0,M2019-11-09D,Race(10),,
12,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,4.0,1.0,5.0,10.0,13.0,13.0,0.0,M2019-11-09D,Race(10),,
8,3.0,4.0,0.0,7.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,5.0,3.0,12.0,7.0,7.0,0.0,M2019-11-09D,Race(10),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,81.0,81.0,0.0,M2019-11-09D,Race(10),,
7,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,31.0,31.0,0.0,M2019-11-09D,Race(10),,
9,6.0,6.0,5.0,17.0,0.0,3.0,3.0,6.0,1.0,1.0,3.0,5.0,7.0,10.0,11.0,28.0,7.0,7.0,0.0,M2019-11-09D,Race(10),,
10,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,7.0,11.0,11.0,1.0,M2019-11-09D,Race(10),,
4,10.0,5.0,3.0,18.0,7.0,14.0,5.0,26.0,6.0,7.0,3.0,16.0,23.0,26.0,11.0,60.0,4.8,4.8,0.0,M2019-11-09D,Race(10),,
11,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0,5.0,9.0,16.0,11.0,11.0,2.0,M2019-11-09D,Race(10),,
13,0.0,0.0,4.0,4.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,8.0,11.0,16.0,16.0,0.0,M2019-11-09D,Race(10),,
14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101.0,101.0,0.0,M2019-11-09D,Race(10),,
5,0.0,0.0,5.0,5.0,1.0,6.0,13.0,20.0,2.0,5.0,4.0,11.0,3.0,11.0,22.0,36.0,15.0,15.0,0.0,M2019-11-09D,Race(10),,
6,4.0,0.0,5.0,9.0,1.0,3.0,1.0,5.0,1.0,4.0,2.0,7.0,6.0,7.0,8.0,21.0,11.0,11.0,0.0,M2019-11-09D,Race(2),,
3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,5.0,21.0,21.0,0.0,M2019-11-09D,Race(2),,
5,3.0,4.0,9.0,16.0,1.0,2.0,3.0,6.0,2.0,6.0,1.0,9.0,6.0,12.0,13.0,31.0,7.0,7.0,2.0,M2019-11-09D,Race(2),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,17.0,17.0,0.0,M2019-11-09D,Race(2),,
4,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,7.0,21.0,21.0,3.0,M2019-11-09D,Race(2),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,61.0,61.0,1.0,M2019-11-09D,Race(2),,
11,3.0,11.0,6.0,20.0,0.0,16.0,6.0,22.0,1.0,10.0,3.0,14.0,4.0,37.0,15.0,56.0,4.0,4.0,0.0,M2019-11-09D,Race(2),,
12,7.0,0.0,2.0,9.0,3.0,2.0,14.0,19.0,5.0,0.0,7.0,12.0,15.0,2.0,23.0,40.0,8.0,8.0,0.0,M2019-11-09D,Race(2),,
13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,126.0,126.0,0.0,M2019-11-09D,Race(2),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-09D,Race(2),,
10,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,21.0,21.0,0.0,M2019-11-09D,Race(2),,
1,11.0,7.0,8.0,26.0,24.0,3.0,1.0,28.0,13.0,2.0,3.0,18.0,48.0,12.0,12.0,72.0,3.6,3.6,0.0,M2019-11-09D,Race(2),,
7,0.0,6.0,0.0,6.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,4.0,3.0,7.0,5.0,15.0,8.0,8.0,0.0,M2019-11-09D,Race(2),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.0,34.0,0.0,M2019-11-09D,Race(2),,
6,8.0,3.0,4.0,15.0,6.0,3.0,11.0,20.0,8.0,6.0,1.0,15.0,22.0,12.0,16.0,50.0,11.0,11.0,0.0,M2019-11-09D,Race(3),,
1,8.0,2.0,0.0,10.0,14.0,7.0,4.0,25.0,6.0,3.0,10.0,19.0,28.0,12.0,14.0,54.0,5.0,5.0,2.0,M2019-11-09D,Race(3),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2019-11-09D,Race(3),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,101.0,101.0,0.0,M2019-11-09D,Race(3),,
5,0.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,10.0,10.0,0.0,M2019-11-09D,Race(3),,
4,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,7.0,19.0,19.0,0.0,M2019-11-09D,Race(3),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,101.0,101.0,0.0,M2019-11-09D,Race(3),,
2,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,31.0,31.0,1.0,M2019-11-09D,Race(3),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-11-09D,Race(3),,
8,0.0,10.0,10.0,20.0,6.0,12.0,6.0,24.0,4.0,8.0,5.0,17.0,10.0,30.0,21.0,61.0,3.5,3.5,0.0,M2019-11-09D,Race(3),,
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,21.0,21.0,0.0,M2019-11-09D,Race(3),,
12,2.0,3.0,5.0,10.0,1.0,4.0,3.0,8.0,0.0,3.0,2.0,5.0,3.0,10.0,10.0,23.0,16.0,16.0,0.0,M2019-11-09D,Race(3),,
14,5.0,8.0,5.0,18.0,3.0,1.0,3.0,7.0,5.0,1.0,2.0,8.0,13.0,10.0,10.0,33.0,3.7,3.7,3.0,M2019-11-09D,Race(3),,
11,7.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,7.0,2.0,4.0,13.0,13.0,13.0,0.0,M2019-11-09D,Race(3),,
5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,31.0,0.0,M2019-11-09D,Race(4),,
10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,67.0,0.0,M2019-11-09D,Race(4),,
